expand href,column-occurred,column-city,column-state,column-country,column-shape,column-summary,column-reported,column-hasimage,column-explanation
https://nuforc.org/sighting/?id=189401,03/15/2022 12:00,Palm Springs,CA,USA,Disk,It's been years since my sighting but I think about it every day I feel an obligation to report it in case anyone else saw it too.,05/05/2025,,
https://nuforc.org/sighting/?id=186948,03/12/2022 13:01,,VA,USA,Other,"Very large rectangular box shaped object, up to 280 meters on one side, calculated speed about 725 kph, silent.",01/17/2025,Y,
https://nuforc.org/sighting/?id=167028,03/10/2022 19:20,Haslet,TX,USA,Disk,Flying saucer in the sky,03/10/2022,Y,
https://nuforc.org/sighting/?id=177011,03/07/2022 07:00,honolulu,HI,USA,Orb,"3 orbs floating stationary above Oahu, seen on the eastside of kailua and later on over Honolulu/ala moana",07/26/2023,Y,Balloon?
https://nuforc.org/sighting/?id=166859,02/22/2022 14:30,Tucson,AZ,USA,Formation,I witnessed a huge V formation with 5 lights silently hovering.,02/23/2022,Y,
https://nuforc.org/sighting/?id=185148,02/09/2022 20:30,Virginia Beach,VA,USA,Light,Started as one object then increased in number,12/13/2024,,
https://nuforc.org/sighting/?id=166582,02/04/2022 22:05,,,Unspecified,Circle,A flash of green light lit the whole sky then a circular lit up aircraft came we thought it was a plane but it made no noise and didn't,02/05/2022,,
https://nuforc.org/sighting/?id=166553,02/01/2022 06:08,Cave Springs,AR,USA,Cross,X or Plus Sign shape moving slow and silent upward angle,02/02/2022,Y,
https://nuforc.org/sighting/?id=166988,01/28/2022 21:15,Yelm,WA,USA,Triangle,20+ triangular craft hovering in sky above us,02/10/2022,Y,
https://nuforc.org/sighting/?id=171285,01/24/2022 05:00,Columbus,OH,USA,,Unknown vehicle Hovering over tree front west back east bottom cover with led lights two strobe north and south of wingspan,08/20/2022,,
https://nuforc.org/sighting/?id=175934,01/22/2022 15:00,Montesano,WA,USA,Diamond,Chrome diamond craft that transformed into a shpere,05/28/2023,,
https://nuforc.org/sighting/?id=166330,01/19/2022 22:30,Navassa,NC,USA,Other,I witnessed a craft in extremely close proximity.,01/20/2022,Y,
https://nuforc.org/sighting/?id=176948,01/02/2022 05:50,Los Angeles,CA,USA,Star,Three star formation in. AM sky,07/21/2023,Y,
https://nuforc.org/sighting/?id=166098,01/01/2022 03:16,Anna,TX,USA,Circle,out to smoke looked up and 2 dark shapes above clouds with light around them and flickering,01/05/2022,Y,
https://nuforc.org/sighting/?id=166090,12/29/2021 21:26,Englewood,FL,USA,Triangle,"3 of us looking upward at clear night sky and we watch a large triangular shaped, relatively slow moving object for approximately 2 min",01/06/2022,Y,
https://nuforc.org/sighting/?id=166027,12/24/2021 23:00,Jacksonville Beach,FL,USA,Rectangle,Dark rectangular object with 6 lights flying North toward Atlantic Beach along the coast.,01/11/2022,Y,
https://nuforc.org/sighting/?id=166026,12/18/2021 07:00,,,Unspecified,Light,Saw a rare red light on the top of the clouds when flying at night.,01/11/2022,Y,
https://nuforc.org/sighting/?id=165888,12/16/2021 23:45,Cincinnati,OH,USA,Triangle,Look like 1 or 3 crafts from North traveling south in tight formation. Seemed to bob up and down as they traveled.,12/17/2021,Y,
https://nuforc.org/sighting/?id=165877,12/16/2021 17:15,San Diego,CA,USA,Triangle,Saw triangular shaped object,12/16/2021,,
https://nuforc.org/sighting/?id=165886,12/15/2021 20:45,Ocean Isle Beach,NC,USA,Changing,Sighting began with 2 orange glows proceeded by small randomly pulsating white lights. Then the lights moved back and forth in the sky.,12/17/2021,,
https://nuforc.org/sighting/?id=165873,12/15/2021 15:15,Syracuse,NY,USA,Fireball,"“Fireball” of green light, vertically descending then rapidly leveling to fly horizontally and disappearing like a light switch snapped",12/15/2021,,
https://nuforc.org/sighting/?id=165875,12/15/2021 00:45,Bradford,ON,Canada,Disk,"2 ufos hovering in my backyard, 40-50ft high",12/14/2021,,
https://nuforc.org/sighting/?id=165858,12/14/2021 06:00,Madison,NC,USA,Circle,"Object appeared, grew in size and brightness, reduced size and brightness then began to move.",12/14/2021,,
https://nuforc.org/sighting/?id=165872,12/12/2021 19:00,Jumping Branch,WV,USA,,Large object moving extremely slow. No sound. Red/yellow/white lights alternating in a pattern. Triangular/ovoid. Zero explanation,12/15/2021,,
https://nuforc.org/sighting/?id=165885,12/10/2021 22:45,Little Rock,AR,USA,Circle,It was 9 to 12 Orange Balls moving southwest,12/17/2021,,
https://nuforc.org/sighting/?id=165806,12/09/2021 21:00,Cisco Grove,CA,USA,Other,Object and lights forrest illumination,12/09/2021,,
https://nuforc.org/sighting/?id=165770,12/08/2021 19:30,Baldwin,MI,USA,Unknown,"Seen what I thought was a plane until it stopped in the air above my car, then I realized it was too low and slow to be any airplane.",12/08/2021,,
https://nuforc.org/sighting/?id=165805,12/08/2021 13:00,Newbury Park,CA,USA,Triangle,Semitransparent triangular craft with large white bright spheres on each of the three corners,12/09/2021,Y,
https://nuforc.org/sighting/?id=165655,12/03/2021 20:00,Hiddenite,NC,USA,Formation,long line of lights evenly spaced all moving in unisom,12/03/2021,,Starlink
https://nuforc.org/sighting/?id=165664,12/03/2021 19:00,Cannon AFB,NM,USA,Other,Line of about 20 white crafts moving in formation.,12/03/2021,Y,Starlink
https://nuforc.org/sighting/?id=165669,12/03/2021 19:00,Stockbridge,GA,USA,Other,Completely silent low altitude very long stream of lights traveling upward at a slow speed over Stockbridge GA at 7:09 PM,12/03/2021,Y,Starlink
https://nuforc.org/sighting/?id=165661,12/03/2021 18:30,Highlands Ranch,CO,USA,Cigar,"Line of lights lasted about 30 seconds, moving quickly at an angle",12/03/2021,Y,Starlink
https://nuforc.org/sighting/?id=165693,12/03/2021 18:30,Mission,KS,USA,Triangle,"Saw 1 black triangle flying East at low altitude. It was dark out. Solid green lights on 2 front corners, red light on back corner.",12/04/2021,Y,
https://nuforc.org/sighting/?id=165665,12/03/2021 18:00,Sparta,CO,USA,Formation,Saw the object while in flight,12/03/2021,Y,Starlink
https://nuforc.org/sighting/?id=165624,12/02/2021 18:30,Pinetop,AZ,USA,Circle,It was a bright light that stayed beside my car for about 10 minutes then disappeared. About 10 minutes later it was in front of me.,12/02/2021,Y,
https://nuforc.org/sighting/?id=165613,12/01/2021 19:30,Lords Valley,PA,USA,Triangle,A brightly lit triangle with many yellow lights on perimiter and interior of craft surface.,12/01/2021,,
https://nuforc.org/sighting/?id=165622,11/29/2021 01:00,Absecon,NJ,USA,Chevron,"Witness a triangular shaped object fly over my home on November 30, 2001 approximately 12:30-1:00 am. Crystal clear night sky.",12/02/2021,Y,
https://nuforc.org/sighting/?id=165869,11/26/2021 20:00,"Swift Creek, south of Raleigh",NC,USA,Other,"Five pulsing green lights and a large object that blocked out much of the sky, followed for five minutes",12/15/2021,Y,
https://nuforc.org/sighting/?id=182371,11/26/2021 11:45,Los Angeles,CA,USA,Disk,"Tilted disc towards me, hovering at about the height of a helicopter.",07/23/2024,Y,
https://nuforc.org/sighting/?id=165728,11/25/2021 23:00,Big Coppitt,FL,USA,Circle,Roundish orange colored object moving parallel to ground constant speed no sound,12/05/2021,Y,
https://nuforc.org/sighting/?id=176075,11/25/2021 14:30,Heber City,UT,USA,Sphere,Witnessed a metallic disc or sphere traveling East to West.,06/02/2023,,
https://nuforc.org/sighting/?id=171810,11/24/2021 19:30,Derry,PA,USA,Other,I sighted a C shape 8 foot tall partly cloaked craft silently hovering next to a telephone pole.,09/14/2022,Y,
https://nuforc.org/sighting/?id=165580,11/23/2021 20:30,Wheatfield Twp.,MI,USA,Sphere,Large sphere of blue light passed above the neighborhood.,11/27/2021,,
https://nuforc.org/sighting/?id=166072,11/22/2021 16:20,Chicopee,MA,USA,Other,Square white and light gray object circling in and out of the clouds.,01/07/2022,Y,
https://nuforc.org/sighting/?id=165522,11/21/2021 20:30,Claycomo,MO,USA,Circle,Circular object moving in NE direction. No sound or engine noise detected.,11/21/2021,Y,
https://nuforc.org/sighting/?id=165859,11/19/2021 17:00,Near Mt. Vernon,ME,USA,Sphere,"Spherical object which ejected a total of 10 smaller spheres, which disintegrated",12/14/2021,,
https://nuforc.org/sighting/?id=166049,11/18/2021 18:30,Hurley,WI,USA,Triangle,My kids and I witnessed an object maybe 100 feet above us.,01/09/2022,Y,
https://nuforc.org/sighting/?id=165800,11/17/2021 20:15,Phoenixville,PA,USA,Triangle,"Noiseless, triangular craft spotted flying low over Phoenixville, PA parking lot",11/17/2021,,
https://nuforc.org/sighting/?id=165775,11/15/2021 03:22,Auburndale,FL,USA,Circle,Huge Bright Moving Moon,11/15/2021,,
https://nuforc.org/sighting/?id=176875,11/13/2021 20:40,Jupiter,MO,USA,Triangle,Translucent silent triangle craft went right over me,07/20/2023,,
https://nuforc.org/sighting/?id=165798,11/10/2021 11:45,Ashford (UK/England),,United Kingdom,Other,I don’t know what this was,11/17/2021,,
https://nuforc.org/sighting/?id=184956,11/07/2021 02:41,Bethlehem,GA,USA,Triangle,Black Triangle UFO hovering and zigzagging near home. 150 from the ground when hovering. Three white lights on each corner and no Noise,12/10/2024,,
https://nuforc.org/sighting/?id=182883,10/30/2021 03:05,Warren,MI,USA,Changing,8-10 min changing from pink to orange and not having much of a shape. Then flew high behind the clouds and lit up 3x.,09/02/2024,,
https://nuforc.org/sighting/?id=177451,10/21/2021 23:10,Calgary,AB,Canada,Cigar,Object was flying east at great speed glowing bright florescent blue and changed direction instantly and 5 sec later it was gone,08/12/2023,,
https://nuforc.org/sighting/?id=185047,10/21/2021 00:01,Natchitoches,LA,USA,Rectangle,Large metallic rectangular craft with metal x shaped scaffolding on either side of it.,12/12/2024,,
https://nuforc.org/sighting/?id=172507,10/15/2021 22:00,Peru,IN,USA,Disk,"Military base closes for day, UFO seen leaving base.",10/19/2022,,
https://nuforc.org/sighting/?id=175470,10/10/2021 23:00,Ringgold,LA,USA,Triangle,"Triangle shape with a light on each corner, one spotlight on me, hovering with no sound bigger than a car slow moving.",04/23/2023,Y,
https://nuforc.org/sighting/?id=170904,09/13/2021 12:30,Edmonton,AB,Canada,Sphere,Huge sphere like 10 meters in diameter with six symmetrical cone like spikes.,08/03/2022,Y,
https://nuforc.org/sighting/?id=180039,09/06/2021 13:00,Knjazevac,,Serbia,Circle,Undefined aircraft,01/12/2024,Y,
https://nuforc.org/sighting/?id=165722,09/03/2021 23:30,Ontario (Canada),ON,Canada,Sphere,"Seen lights flashing in the sky like high beams. Lights stopped, seconds later an enormous sphere with giant coloums appeared.",12/05/2021,,
https://nuforc.org/sighting/?id=182415,08/21/2021 03:30,Winslow,IN,USA,Triangle,Huge triangle above me hovering with 3 lights shape of a traingle,07/28/2024,,
https://nuforc.org/sighting/?id=175116,08/19/2021 22:30,Port Angeles,WA,USA,Disk,Stargazing with binoculars I saw a ship land on the mountain in front of my home,03/25/2023,,
https://nuforc.org/sighting/?id=183673,08/09/2021 04:15,,ID,USA,Sphere,Being walking out of woods into electrical glowing field.,10/19/2024,,
https://nuforc.org/sighting/?id=171743,08/07/2021 22:49,Victor,CO,USA,Circle,Multiple Circular Objects Hovered Over Local Gold Mine,09/11/2022,Y,
https://nuforc.org/sighting/?id=178319,07/31/2021 03:30,Klerksdorp,North West,South Africa,Other,UAP over Rhino Sanctuary.,09/17/2023,Y,
https://nuforc.org/sighting/?id=177308,06/22/2021 00:36,Buffalo,NY,USA,Teardrop,The large metallic object sat just above the trees,08/03/2023,,
https://nuforc.org/sighting/?id=187915,06/13/2021 06:00,Kyzylorda,Kyzylorda Region,Kazakhstan,Disk,I saw a metallic flying object in the sky near Kyzylorda. It had a round shape with a middle part resembling a disk. The object hovered,02/23/2025,,
https://nuforc.org/sighting/?id=175364,06/11/2021 22:15,Huntley,IL,USA,Unknown,Clear night sky van-sized object floating no sound,04/13/2023,,
https://nuforc.org/sighting/?id=181554,06/05/2021 07:30,Rainhill,England,United Kingdom,Sphere,Brushed aluminium silver solid metallic sphere dropped from the sky and crossed directly overhead.,05/18/2024,,
https://nuforc.org/sighting/?id=177435,05/21/2021 19:20,Owensboro,KY,USA,Disk,"Saucer disk larger than a large SUV ascended from the field next to my house, where I lived at the time, in a tumbling motion.",08/09/2023,,
https://nuforc.org/sighting/?id=180051,05/21/2021 17:40,Robertson,Western Cape,South Africa,Orb,Craft approached me with 1 very strong but not blinding centre light parking above me from ca.25 metres,01/11/2024,,
https://nuforc.org/sighting/?id=175440,05/21/2021 16:40,Not sure (was in airplane),,Unspecified,Sphere,"A spinning silverish sphere passed under my aircraft at high rate of speed, saw out window.",04/21/2023,,
https://nuforc.org/sighting/?id=175496,05/15/2021 21:45,W.T. Wooten Wild Life Are,WA,USA,Oval,Unpacking for camp we all see large cylinder 200 yards long with 6 lights on it moving slow and making no sound 400 to 500 yards away,04/25/2023,,
https://nuforc.org/sighting/?id=165887,05/10/2021 12:15,North of Sarasota,FL,USA,Oval,"Various UFO's photographed May 10, 2021 from a United Airlines airplane between St. Petersburg and Sarasota FL.",12/17/2021,Y,
https://nuforc.org/sighting/?id=183409,05/09/2021 04:50,Saint Labre,MB,Canada,Rectangle,I was outside and saw an object floating above my house.,10/10/2024,Y,
https://nuforc.org/sighting/?id=176140,05/06/2021 18:48,Moab,UT,USA,Sphere,"Filmed two spherical metal objects fly by, both following the same flight path.",06/08/2023,Y,
https://nuforc.org/sighting/?id=174998,04/09/2021 22:25,Woodstock,NH,USA,Disk,Blinking lights in the sky on normal route home and 4 hours of missing time,03/14/2023,,
https://nuforc.org/sighting/?id=190025,04/01/2021 23:00,Mulvane,KS,USA,Triangle,My friend and I were driving late night in a rural area and saw a triangle UAP hovering closely above our vehicle.,05/30/2025,,
https://nuforc.org/sighting/?id=181061,03/11/2021 18:45,Clinton,MS,USA,Triangle,"Triangle, about 20-25 ft sides. Moved slowly ( 20-35 mph). No sound. Red light on bottom in middle. Really bright white light on front",04/07/2024,,
https://nuforc.org/sighting/?id=170115,03/09/2021 19:43,Ball Ground,GA,USA,,MADAR Node 129 (spikes found in data).,06/28/2022,,
https://nuforc.org/sighting/?id=170887,03/09/2021 19:43,Ball Ground,GA,USA,Cylinder,"Bright cylinder, rectangle observed above roof. Sensed by service dog, camera and madar.",08/04/2022,,
https://nuforc.org/sighting/?id=179060,03/01/2021 08:15,Richardson,TX,USA,Cylinder,Very large fat Cylinder craft close to my location,10/20/2023,Y,
https://nuforc.org/sighting/?id=162304,02/28/2021 08:20,Kennewick,WA,USA,Triangle,Huge black triangle with 3-4 lights on the sides floating above my house.,02/28/2021,Y,
https://nuforc.org/sighting/?id=173496,02/24/2021 13:31,Virginia Beach,VA,USA,Light,A bright flash of white light from straight ahead that passed directly under our airplane within 3-5 seconds of appearing,12/20/2022,,
https://nuforc.org/sighting/?id=174954,02/11/2021 06:17,,MI,USA,Orb,"UFO flew at high speeds from out of sight, stopped above field, shot out yellow plasma propellant, flew out of sight in 1 second",03/10/2023,Y,
https://nuforc.org/sighting/?id=173015,02/10/2021 19:00,Seymour,CT,USA,Teardrop,Me and My fiance seen a craft the size of a football field glide silently over the road in front of our car.,11/14/2022,,
https://nuforc.org/sighting/?id=178517,01/21/2021 15:05,Clifton,VA,USA,Unknown,"8 Objects Seen High in Circular Formation, 6 Disappear, and 2 Travel West",10/05/2023,,
https://nuforc.org/sighting/?id=176390,01/18/2021 03:28,Port Coquitlam,BC,Canada,Orb,"Entity resembling grey alien in my home left my daughters room, then in my room sedated me. I woke 4 mins later to see orb outside",06/21/2023,Y,
https://nuforc.org/sighting/?id=179402,01/01/2021 03:00,,,International Waters,Orb,Orb flying sporadically a few hundred yards off of our cruise ship.,11/15/2023,Y,
https://nuforc.org/sighting/?id=170992,12/18/2020 17:00,Great Barrington,MA,USA,Triangle,"Triangle, 40 to 50 feet long, dark grey, a point of light on each corner, 3 very bright lights clustered on bottom middle, each about 4",08/08/2022,,
https://nuforc.org/sighting/?id=175503,10/31/2020 00:03,Manassas,VA,USA,Triangle,On 10/31/20 at 12:03am a brightly lit triangle passed silently over my car.Entire structure lit from inside.,04/25/2023,Y,
https://nuforc.org/sighting/?id=189027,10/23/2020 19:00,North Port,FL,USA,Triangle,Night. Parking lot. Craft silently moved across. Very low. V shape craft. Silent. Metallic. Lights reflected off it.,04/18/2025,Y,
https://nuforc.org/sighting/?id=179585,10/08/2020 14:28,Norman,OK,USA,Rectangle,"Viewed a 5"" by 5"" UFO with an orbiter 15 ft away.",12/04/2023,Y,
https://nuforc.org/sighting/?id=179052,09/30/2020 18:45,Seymour,CT,USA,Rectangle,Me and My fiance on our way to dinner have a rectangular UFO the size of a football field silently fly over car,10/21/2023,,
https://nuforc.org/sighting/?id=181185,09/24/2020 21:30,Chico,CA,USA,Unknown,"after checking out the bear fire, very large craft lept from under 10,000ft to outer space in 1 sec, and zipped around ~10,000mph+",04/17/2024,,
https://nuforc.org/sighting/?id=175599,08/17/2020 22:14,Canton,GA,USA,Triangle,A very large triangle shaped object low to the ground,04/29/2023,,
https://nuforc.org/sighting/?id=173429,08/12/2020 22:00,East Kilbride,South Lanarkshire,United Kingdom,Disk,Disk shaped object that was hovering behind the trees on the golfcourse only a few feet above the ground.,12/16/2022,,
https://nuforc.org/sighting/?id=165638,07/20/2020 22:00,Birmingham (UK/Wales),United Kingdom,United Kingdom,Rectangle,Bus sized craft moving overhead at about 20 miles an hour. Silent with rear facing triple powerful lights still in view 20 min,12/03/2021,,
https://nuforc.org/sighting/?id=188076,07/15/2020 23:00,Ithaca,NY,USA,Sphere,"A red sphere, a diameter of about five feet, zoomed from the horizon to 10 to 20 feet above me, where it hovered for almost a minute,",03/03/2025,,
https://nuforc.org/sighting/?id=177385,07/14/2020 22:30,Horseshoe Bay,TX,USA,Diamond,"Small, black, diamond shaped aircraft that operated silently and at supersonic speed",08/04/2023,Y,
https://nuforc.org/sighting/?id=182344,07/01/2020 22:30,Myrtle Beach,SC,USA,Disk,As a Blackhawk crewchief I witnessed something that looked like the energizer bunny witness commercial.,07/20/2024,,
https://nuforc.org/sighting/?id=182680,06/04/2020 02:15,East Greenwich,RI,USA,Cigar,Very large object lower then the altitude of a small aircraft,08/18/2024,,
https://nuforc.org/sighting/?id=181886,05/13/2020 23:59,Haslet,TX,USA,Cigar,"Observed an orb of light in the sky moving in an unusual pattern. Disappeared & reappeared right behind my home, less than 250-300 yrds",06/15/2024,,
https://nuforc.org/sighting/?id=165569,02/21/2020 19:30,Scottsdale,AZ,USA,Other,"Bank of what looked like blacklight screens flashing hypnotic patterns over intersection, then turning and floating off",11/26/2021,Y,
https://nuforc.org/sighting/?id=160151,01/15/2020 02:00,Los Angeles,CA,USA,Sphere,I awoke to find an udulating beach ball sized black sphere hovering in my kitchen.,10/22/2020,Y,
https://nuforc.org/sighting/?id=180220,01/01/2020 19:00,Fort Scott,KS,USA,Light,"Blinding light enveloped us while driving, missing time",01/30/2024,,
https://nuforc.org/sighting/?id=151509,11/20/2019 23:17,,,Unspecified,Sphere,Bright object resembling star or satellite in night sky traveling at tremendous speed does figure 8 above our cruise ship in night sky.,12/12/2019,,
https://nuforc.org/sighting/?id=189058,11/16/2019 17:30,Robstown,TX,USA,Cylinder,Alien Ship Encounter,04/20/2025,Y,
https://nuforc.org/sighting/?id=151616,10/31/2019 18:00,Saint Paul,MN,USA,Rectangle,Detailed sighting of a black rectangular craft with circles on the bottom. Seen traveling then vanished!,12/14/2019,Y,
https://nuforc.org/sighting/?id=183870,09/18/2019 20:30,Tuscola,IL,USA,Triangle,pure black triangle huge with 7 red lights very slow moving north to south watched it till the angle became to hard to see it,11/06/2024,,
https://nuforc.org/sighting/?id=186942,08/16/2019 22:30,Northfield,MA,USA,Other,"Flew over our car, dead silent. It had turned off the lights we'd seen, flying just over treetops",01/17/2025,Y,
https://nuforc.org/sighting/?id=185409,08/08/2019 08:45,Chicago,IL,USA,Other,"Metallic pill shaped craft, no windows or obvious method of propulsion",12/17/2024,,
https://nuforc.org/sighting/?id=177464,07/19/2019 21:00,Seabrook,TX,USA,Triangle,"At 9pm on a Thursday evening, a triangle-shaped aircraft flew over my backyard--virtually silent, with 3 circles of lights underneath.",08/11/2023,,
https://nuforc.org/sighting/?id=148793,07/15/2019 20:25,Piqua,OH,USA,Rectangle,"An opening (hole, portal) in the fabric of space. ((NUFORC Note: See excellent illustration by witness on NUFORC homepage. PD))",09/12/2019,Y,
https://nuforc.org/sighting/?id=175803,06/01/2019 19:00,Olympia,WA,USA,Circle,"2 round UFOs, quietly hovering over a field about 200 yards from myself. They moved horizontally very quickly in unison then flew up.",05/15/2023,,
https://nuforc.org/sighting/?id=187217,05/18/2019 02:00,Al Hofuf,Eastern Province,Saudi Arabia,Orb,"A basketball-sized orb with shifting light spikes blocked my path at 2 AM, emitted sparks when I shouted, then shrank and vanished.",01/25/2025,,
https://nuforc.org/sighting/?id=183566,02/01/2019 02:00,Umatilla,FL,USA,Triangle,"A large triangular craft moving toward and away from Pinecastle Impact Range in Ocala National Forest, and others",10/24/2024,Y,
https://nuforc.org/sighting/?id=144281,01/03/2019 17:20,Easthampton,MA,USA,Diamond,Bright white lights of a diamond shaped craft seen above Connecticut river on Easthampton/Northampton line (rt. 5).,01/03/2019,Y,
https://nuforc.org/sighting/?id=173813,01/02/2019 02:00,NA,-,USA,Orb,High altitude light that flashed on/off over the course of ~10 seconds. (((NUFORC Note> Report from airline co-pilot. PD)),01/09/2023,,
https://nuforc.org/sighting/?id=177328,12/20/2018 16:40,Sparks,NV,USA,Oval,"""Saw a black, oval-shaped UFO hovering and shifting directions over Sparks, NV mountains on Dec 20, 2018. Object became transparent wh",08/07/2023,Y,
https://nuforc.org/sighting/?id=182104,12/19/2018 19:45,Driggs,ID,USA,Changing,A cloud was flickering and a huge object came out of cloud,06/29/2024,Y,
https://nuforc.org/sighting/?id=182933,12/13/2018 20:00,Cleveland,GA,USA,Triangle,Saw a large black triangle with lights move very quickly over road.,09/05/2024,,
https://nuforc.org/sighting/?id=181964,12/11/2018 06:00,Ciliau Aeron,Wales,United Kingdom,Sphere,"A house-sized orb flying West then hovering, then East, sparks of molten metal.",06/20/2024,,
https://nuforc.org/sighting/?id=143949,11/30/2018 22:30,Seven Devils,NC,USA,Rectangle,"Football field sized rectangle, black, near Boone N.C. that disappeared at a high rate of speed.",12/02/2018,Y,
https://nuforc.org/sighting/?id=178929,11/23/2018 21:00,Terre Haute,IN,USA,Changing,Triangular/diamond shaped craft with orange lights hovered above street lights for several minutes over traffic.,10/14/2023,,
https://nuforc.org/sighting/?id=189411,10/24/2018 23:00,,AR,USA,Circle,"Two hour experience that was blacked out digitally from being recorded, but several different lights in different areas of the sky",05/06/2025,,
https://nuforc.org/sighting/?id=143562,10/23/2018 06:05,Winston-Salem,NC,USA,Triangle,At 6 am today (10-23-2018) to have a cigarette and a minute or two later directly above me was a object 100ft wide 50ft length.,10/23/2018,Y,
https://nuforc.org/sighting/?id=174836,10/17/2018 11:34,Fort Richardson,AK,USA,Disk,"Craft was hovering in place over hangers, flew south-west and upwards faster than any commercial or military craft I've seen.",03/01/2023,,
https://nuforc.org/sighting/?id=143381,10/04/2018 21:30,SE Arizona (I-10 EB),AZ,USA,Disk,Translucent saucer shaped object with bright Peridot green almost hypnotic bright lights on both ends,10/06/2018,,
https://nuforc.org/sighting/?id=175048,09/15/2018 20:00,Hemet,CA,USA,Triangle,"Black triangle, moving slowly over a crowded street for about 10-15 seconds",03/18/2023,Y,
https://nuforc.org/sighting/?id=165751,08/15/2018 22:30,Ontario (Canada),ON,Canada,Light,Light encircling my truck.,12/07/2021,,
https://nuforc.org/sighting/?id=166359,08/13/2018 02:30,Skopje,Butel Municipality,Macedonia,Other,"Object was boomerang shaped, it had big white lights and it moved very fast from west to east, around the height that a plane flies on",01/24/2022,Y,
https://nuforc.org/sighting/?id=181106,07/21/2018 00:00,Whitehall,MT,USA,Unknown,Spinning craft on a vertical axis,04/11/2024,,
https://nuforc.org/sighting/?id=180104,06/20/2018 18:00,Hiddenhausen,Nordrhein-Westfalen,Germany,Cigar,A huge tube right in the sky in front of my nose.,01/19/2024,,
https://nuforc.org/sighting/?id=180710,06/16/2018 00:00,Salida,CO,USA,Unknown,Gaseous purple orb pulsating in sky very bright lit up area like firework no sound purple light on outside pink light inside,03/04/2024,,
https://nuforc.org/sighting/?id=188051,05/09/2018 18:45,Edgemont,SD,USA,Triangle,"Black Triangle directly above us in the evening, had lights all around the bottom edges, slowly became transparent as it moved NW",03/02/2025,,
https://nuforc.org/sighting/?id=176254,04/17/2018 23:00,East Meadow,NY,USA,Triangle,"Large triangular shaped ship hovered in the sky, no noise, deep black…",06/13/2023,,
https://nuforc.org/sighting/?id=171060,04/16/2018 22:25,Port Charlotte,FL,USA,Chevron,Low V shapped craft at about 1000 to 2000 ft. passed low and fast. Roughly 7 or 8 puck type dull lights underneath,08/12/2022,Y,
https://nuforc.org/sighting/?id=190388,03/06/2018 04:00,Spring Hill,FL,USA,Light,"Bright blue star looked very close and big, illuminated everything,disappeared instantly left a small rift in sky for a few seconds.",06/22/2025,Y,
https://nuforc.org/sighting/?id=177823,02/14/2018 19:00,Monrovia,MD,USA,Orb,"Orb entered my house, into my family room from kitchen area, orb crossed in front of me made a 90 degree turn toward me to my left gone",08/27/2023,,
https://nuforc.org/sighting/?id=189341,12/24/2017 03:00,Jackson Township,NJ,USA,Oval,"Straight above the house a black blackest black oval shape ship, large the size of my aunt's roof or more. Shooting white beams.",05/03/2025,,
https://nuforc.org/sighting/?id=170375,12/15/2017 12:00,winooski,VT,USA,Oval,"broad daylight, about 20 feet above highway 89 S, white colored oval shaped craft from right side to left side, going slow, no wings.",07/07/2022,,
https://nuforc.org/sighting/?id=137810,12/14/2017 19:00,Santa Fe,NM,USA,Triangle,"Triangular object with bright green lights near Santa Fe, NM.",12/16/2017,Y,
https://nuforc.org/sighting/?id=178332,11/17/2017 16:20,Beaver,UT,USA,Cylinder,"The UFO came from the eastern mountains and continued over Beaver, Utah to the west side of Utah I-15.",09/17/2023,,
https://nuforc.org/sighting/?id=183885,11/12/2017 21:00,Franklin,NC,USA,Rectangle,large and slow moving object,11/07/2024,,
https://nuforc.org/sighting/?id=181067,11/06/2017 21:30,Terra Bella,CA,USA,Triangle,Football field triangle shape slow flying and low and 2 jet fighters escorting,04/07/2024,,Aircraft?
https://nuforc.org/sighting/?id=172996,10/02/2017 17:00,San Francisco,CA,USA,Other,Object below port side wing of commercial airline,11/13/2022,,
https://nuforc.org/sighting/?id=136360,09/24/2017 20:45,Mount Holly,NC,USA,Light,"A formation of bright yellow-orange lights, motionless, and electrical effects.",09/25/2017,Y,
https://nuforc.org/sighting/?id=136234,09/18/2017 22:55,Superior,CO,USA,Chevron,"Large, fast chevron flies directly overhead.",09/19/2017,Y,
https://nuforc.org/sighting/?id=136100,09/09/2017 22:30,Monroe,OH,USA,Light,"Formation of red lights over Monroe, Ohio.",09/09/2017,Y,
https://nuforc.org/sighting/?id=175701,08/11/2017 00:30,Georgetown,KY,USA,Disk,"It was about 300 to 500 feet long, it had lights all over it, it made no sound at all, it had huge cylinder stacks on top",05/07/2023,Y,
https://nuforc.org/sighting/?id=188716,08/02/2017 19:30,Herceg Novi,,Montenegro,Triangle,"The object was shaped like a double-sided pyramid or 3D diamond — completely symmetrical, hovering in place, and entirely silent.",04/04/2025,Y,
https://nuforc.org/sighting/?id=135305,07/22/2017 22:15,Montreal (Canada),QC,Canada,Triangle,"Green illuminated ""V"" shape seen above Montreal, Quebec, Canada. ((NUFORC Note: Witness is skilled & highly educated scientist. PD))",07/23/2017,Y,
https://nuforc.org/sighting/?id=177046,07/14/2017 16:30,Tacoma,WA,USA,Light,"I seen a huge light, we were being elevated. I couldn't tell if it was the whole truck or just me or us both.",07/27/2023,,
https://nuforc.org/sighting/?id=165720,07/10/2017 23:00,Elmira,NY,USA,Triangle,5 friends and myself see black craft come through valley and hover over us,12/04/2021,,
